district,neighborhood,property_type,gross_sqm,net_sqm,room_count,living_room_count,floor,total_floors,building_age,bathroom_count,has_balcony,parking_type,has_elevator,heating_type,lat,lon,earthquake_risk_score,transport_score,socioeconomic_level,price
Maltepe,Idealtepe,Mustakil,164,139,3,1,1,2,10,1,1,1,0,Dogalgaz_Kombi,40.9326,29.1395,3,7,3,8162469
Maltepe,Dragos,Daire,53,45,1,0,4,4,25,1,1,2,1,Dogalgaz_Kombi,40.9276,29.1392,3,7,3,2303865
Maltepe,Basibuyuk,Daire,152,138,4,1,6,8,12,1,1,1,1,Yerden_Isitma,40.9202,29.1307,3,7,3,7413594
Maltepe,Dragos,Daire,69,61,1,0,3,9,12,1,1,1,1,Dogalgaz_Kombi,40.9355,29.1468,3,7,3,3423906
Maltepe,Idealtepe,Daire,98,88,3,1,2,9,21,2,1,1,1,Dogalgaz_Kombi,40.9303,29.1251,3,7,3,5337468
Maltepe,Basibuyuk,Daire,71,60,2,1,1,4,29,1,0,1,0,Yerden_Isitma,40.9187,29.1281,3,7,3,2604107
Maltepe,Altintepe,Villa,182,163,3,1,1,2,20,2,1,0,0,Dogalgaz_Kombi,40.9363,29.1355,3,7,3,13108924
Maltepe,Idealtepe,Daire,172,146,5,1,1,18,31,2,1,2,1,Dogalgaz_Kombi,40.9464,29.1215,3,7,3,7644162
Maltepe,Cevizli,Daire,71,60,2,1,6,8,26,1,1,1,1,Merkezi,40.9384,29.1203,3,7,3,2904126
Maltepe,Basibuyuk,Daire,60,48,1,0,2,16,23,1,0,2,1,Klima,40.9213,29.1339,3,7,3,2689215
Maltepe,Dragos,Daire,126,110,3,1,13,20,29,1,1,0,1,Dogalgaz_Kombi,40.9304,29.1296,3,7,3,5943858
Maltepe,Cevizli,Daire,95,82,2,1,8,13,21,1,1,2,1,Dogalgaz_Kombi,40.9275,29.1359,3,7,3,5396535
Maltepe,Dragos,Daire,137,107,3,1,1,4,21,2,1,2,0,Soba,40.9405,29.134,3,7,3,5163736
Maltepe,Cevizli,Daire,103,81,3,1,4,9,22,1,1,1,1,Dogalgaz_Kat,40.946,29.1245,3,7,3,4577092
Maltepe,Altintepe,IsYeri,37,32,1,1,1,8,12,1,1,1,1,Dogalgaz_Kombi,40.9363,29.137,3,7,3,1859279
Maltepe,Altintepe,IsYeri,99,89,3,1,2,13,6,2,1,0,1,Dogalgaz_Kombi,40.9428,29.1329,3,7,3,6108508
Maltepe,Idealtepe,Daire,134,118,3,1,4,8,14,1,0,2,1,Dogalgaz_Kombi,40.9233,29.1405,3,7,3,7949009
Maltepe,Cevizli,Daire,108,92,3,1,10,13,20,1,1,1,1,Dogalgaz_Kombi,40.9349,29.1332,3,7,3,4713167
Maltepe,Dragos,IsYeri,60,47,3,1,3,3,5,1,1,2,0,Dogalgaz_Kat,40.9405,29.1316,3,7,3,3512508
Maltepe,Idealtepe,Daire,102,90,3,1,1,14,30,1,1,0,1,Yerden_Isitma,40.9322,29.1453,3,7,3,3735768
Maltepe,Idealtepe,Daire,244,192,6,2,4,9,22,3,0,1,1,Dogalgaz_Kat,40.935,29.1226,3,7,3,11472929
Maltepe,Cevizli,Daire,116,98,3,1,2,4,22,2,0,2,1,Dogalgaz_Kombi,40.9352,29.1427,3,7,3,5711078
Maltepe,Basibuyuk,Daire,67,57,2,1,1,6,32,1,1,1,1,Dogalgaz_Kombi,40.9299,29.1456,3,7,3,2461442
Maltepe,Dragos,Daire,94,79,2,1,8,8,29,1,1,0,1,Dogalgaz_Kat,40.9483,29.1448,3,7,3,3928035
Maltepe,Dragos,Daire,129,101,4,1,8,17,24,1,1,1,1,Merkezi,40.9321,29.1319,3,7,3,6247774
Maltepe,Basibuyuk,Daire,90,71,2,1,7,20,19,1,1,0,1,Klima,40.9292,29.1322,3,7,3,4457866
Maltepe,Basibuyuk,Villa,174,140,3,1,2,2,3,2,1,2,0,Soba,40.9307,29.1243,3,7,3,11800001
Maltepe,Basibuyuk,Mustakil,174,146,3,1,1,2,27,1,1,2,0,Dogalgaz_Kombi,40.9414,29.1375,3,7,3,9016901
Maltepe,Cevizli,Villa,299,243,4,1,2,2,10,1,1,2,0,Dogalgaz_Kombi,40.9459,29.1444,3,7,3,19268673
Maltepe,Dragos,Daire,225,181,6,2,4,8,21,2,1,2,1,Soba,40.9285,29.1236,3,7,3,9632961
Maltepe,Cevizli,Villa,155,129,3,1,1,3,17,2,1,0,1,Dogalgaz_Kombi,40.9382,29.1227,3,7,3,9667933
Maltepe,Cevizli,Villa,301,250,4,1,1,2,18,2,1,1,0,Dogalgaz_Kombi,40.9474,29.1467,3,7,3,18702870
Maltepe,Altintepe,Mustakil,152,122,4,1,2,3,26,2,1,0,1,Yerden_Isitma,40.9471,29.1279,3,7,3,7845741
Maltepe,Altintepe,IsYeri,49,44,1,1,0,10,19,1,1,1,1,Klima,40.9337,29.1478,3,7,3,2899328
Maltepe,Dragos,Daire,75,59,2,1,5,11,20,1,1,1,0,Dogalgaz_Kat,40.9381,29.1283,3,7,3,2710925
Maltepe,Idealtepe,Mustakil,182,160,5,2,1,1,17,2,1,1,0,Dogalgaz_Kombi,40.9392,29.1284,3,7,3,11075638
Maltepe,Dragos,Mustakil,196,172,4,1,1,1,28,2,1,1,0,Dogalgaz_Kombi,40.9459,29.1208,3,7,3,10290986
Maltepe,Cevizli,Daire,97,75,3,1,2,8,19,1,1,0,1,Dogalgaz_Kombi,40.9442,29.1186,3,7,3,3456163
Maltepe,Cevizli,Villa,383,302,5,1,3,3,10,2,1,0,0,Yerden_Isitma,40.9239,29.1398,3,7,3,21306373
Maltepe,Altintepe,Daire,103,81,3,1,4,6,22,1,1,0,1,Dogalgaz_Kat,40.9324,29.1402,3,7,3,4450310
Maltepe,Cevizli,Mustakil,172,134,3,1,1,1,13,1,1,1,0,Dogalgaz_Kombi,40.9394,29.1206,3,7,3,7989664
Maltepe,Altintepe,Daire,50,41,1,0,10,13,25,1,1,0,1,Soba,40.9342,29.1379,3,7,3,2568703
Maltepe,Cevizli,Daire,124,97,4,1,12,19,13,2,0,2,1,Dogalgaz_Kombi,40.9279,29.1414,3,7,3,7028724
Maltepe,Altintepe,Daire,94,80,3,1,8,14,23,2,1,0,1,Merkezi,40.9251,29.1234,3,7,3,4652496
Maltepe,Altintepe,Daire,191,173,5,1,15,16,26,3,1,2,1,Yerden_Isitma,40.9419,29.1297,3,7,3,11454166
Maltepe,Altintepe,Daire,117,104,3,1,3,9,30,1,1,0,1,Dogalgaz_Kombi,40.919,29.1301,3,7,3,4779730
Maltepe,Cevizli,IsYeri,68,54,3,1,3,12,13,2,1,0,1,Dogalgaz_Kombi,40.9203,29.128,3,7,3,3396165
Maltepe,Basibuyuk,Daire,96,85,2,1,16,17,12,1,1,1,1,Dogalgaz_Kombi,40.9312,29.122,3,7,3,4948159
Maltepe,Idealtepe,Daire,171,149,4,1,6,8,30,2,0,1,1,Dogalgaz_Kombi,40.9389,29.1456,3,7,3,8235551
Maltepe,Altintepe,Daire,210,186,5,2,10,14,22,2,1,2,1,Merkezi,40.9395,29.1366,3,7,3,12062200
Maltepe,Idealtepe,Daire,91,74,3,1,4,7,16,2,0,1,1,Klima,40.9203,29.13,3,7,3,3729391
Maltepe,Dragos,Villa,273,245,4,1,2,2,7,1,1,0,0,Soba,40.9352,29.1418,3,7,3,22756186
Maltepe,Basibuyuk,Daire,99,79,2,1,10,10,31,1,0,2,1,Dogalgaz_Kombi,40.9268,29.142,3,7,3,4099164
Maltepe,Altintepe,Villa,232,185,4,1,1,2,20,2,0,1,0,Yerden_Isitma,40.9317,29.1298,3,7,3,11710300
Maltepe,Cevizli,Daire,82,69,2,1,10,10,26,1,1,1,1,Dogalgaz_Kombi,40.9443,29.1349,3,7,3,3604997
Maltepe,Basibuyuk,Daire,155,121,4,1,11,17,24,1,1,2,0,Dogalgaz_Kombi,40.941,29.1195,3,7,3,6928627
Maltepe,Idealtepe,Daire,151,119,4,1,2,6,16,1,1,2,1,Soba,40.9284,29.1307,3,7,3,7437728
Maltepe,Idealtepe,Daire,123,103,3,1,5,16,29,1,1,1,1,Yerden_Isitma,40.9251,29.12,3,7,3,5468246
Maltepe,Dragos,Daire,134,108,3,1,1,5,19,1,1,2,1,Dogalgaz_Kombi,40.941,29.1384,3,7,3,5172780
Maltepe,Idealtepe,Villa,220,193,3,1,3,3,2,1,1,0,0,Merkezi,40.9394,29.1357,3,7,3,15940437
Maltepe,Basibuyuk,Mustakil,127,108,3,1,3,3,24,2,1,1,0,Klima,40.926,29.1242,3,7,3,7317199
Maltepe,Altintepe,Daire,118,92,3,1,13,20,18,1,0,1,1,Yerden_Isitma,40.9243,29.1354,3,7,3,5855256
Maltepe,Basibuyuk,Mustakil,183,163,3,1,2,2,6,1,1,2,0,Dogalgaz_Kombi,40.919,29.1187,3,7,3,13268167
Maltepe,Altintepe,Mustakil,279,245,5,2,2,2,24,2,1,1,0,Merkezi,40.9206,29.1215,3,7,3,12482222
Maltepe,Altintepe,Daire,45,41,1,1,3,4,26,1,1,1,0,Dogalgaz_Kombi,40.9377,29.1474,3,7,3,2174101
Maltepe,Altintepe,Daire,66,54,2,1,1,5,21,1,0,1,1,Yerden_Isitma,40.9219,29.1374,3,7,3,3153404
Maltepe,Idealtepe,Villa,346,278,5,1,1,2,7,3,1,1,0,Merkezi,40.919,29.1352,3,7,3,19539282
Maltepe,Cevizli,Daire,90,78,2,1,1,4,27,1,1,1,0,Dogalgaz_Kombi,40.938,29.1471,3,7,3,4165078
Maltepe,Basibuyuk,Daire,132,117,4,1,3,4,18,1,1,2,1,Dogalgaz_Kombi,40.9434,29.1314,3,7,3,7656775
Maltepe,Idealtepe,Daire,68,55,2,1,5,6,23,1,1,1,1,Dogalgaz_Kat,40.9401,29.1345,3,7,3,2782375
Maltepe,Idealtepe,Daire,127,106,3,1,12,18,21,1,1,2,1,Merkezi,40.9471,29.1209,3,7,3,5982578
Maltepe,Basibuyuk,Daire,209,176,5,2,1,9,22,2,1,1,1,Dogalgaz_Kombi,40.9225,29.1428,3,7,3,8330158
Kartal,Soganlik,Daire,97,89,3,1,5,5,16,1,1,1,1,Dogalgaz_Kat,40.8914,29.1865,3,7,3,4665122
Kartal,Kordonboyu,Daire,246,214,6,2,8,16,31,3,1,2,1,Dogalgaz_Kombi,40.8814,29.1975,3,7,3,10190338
Kartal,Kartal Merkez,Daire,214,190,5,1,5,19,15,3,1,1,1,Merkezi,40.9052,29.1824,3,7,3,7804174
Kartal,Soganlik,Daire,69,54,2,1,4,18,26,1,1,2,0,Merkezi,40.8883,29.183,3,7,3,2306195
Kartal,Huzur,Daire,129,111,3,1,2,19,28,2,1,0,1,Soba,40.8998,29.1894,3,7,3,4686740
Kartal,Kartal Merkez,Mustakil,391,331,6,2,1,1,6,3,1,0,0,Dogalgaz_Kombi,40.8792,29.1984,3,7,3,20532247
Kartal,Kordonboyu,IsYeri,101,83,3,1,3,12,1,2,1,2,1,Dogalgaz_Kombi,40.8795,29.1972,3,7,3,5223367
Kartal,Kartal Merkez,Daire,61,51,1,1,6,20,27,1,1,1,1,Merkezi,40.8843,29.1802,3,7,3,2215184
Kartal,Kordonboyu,Daire,100,78,3,1,7,14,16,1,1,0,1,Dogalgaz_Kombi,40.9,29.2009,3,7,3,4245444
Kartal,Yakacik,Villa,163,134,3,1,1,3,22,2,1,2,0,Dogalgaz_Kombi,40.8989,29.2051,3,7,3,8425895
Kartal,Kartal Merkez,Daire,134,112,3,1,12,20,33,1,1,0,1,Dogalgaz_Kat,40.8787,29.1846,3,7,3,5450299
Kartal,Huzur,Daire,105,95,3,1,2,8,13,1,0,0,1,Dogalgaz_Kat,40.8879,29.1846,3,7,3,3852141
Kartal,Kartal Merkez,Villa,209,179,4,1,1,2,4,2,0,2,0,Dogalgaz_Kombi,40.892,29.1771,3,7,3,12829339
Kartal,Kartal Merkez,Daire,109,98,3,1,6,8,20,2,1,0,1,Merkezi,40.8819,29.1933,3,7,3,4710824
Kartal,Soganlik,Mustakil,212,190,5,2,1,1,20,2,1,0,0,Soba,40.9048,29.2015,3,7,3,9493223
Kartal,Kordonboyu,Villa,281,220,4,1,2,3,14,1,1,0,1,Soba,40.8961,29.1994,3,7,3,13011477
Kartal,Kartal Merkez,Daire,69,58,2,1,4,4,15,1,1,2,1,Soba,40.8878,29.1885,3,7,3,2860628
Kartal,Huzur,Villa,302,270,5,2,2,3,15,3,1,2,1,Dogalgaz_Kat,40.8947,29.2003,3,7,3,16467363
Kartal,Soganlik,Daire,111,94,3,1,3,6,33,2,1,2,1,Dogalgaz_Kombi,40.9039,29.1937,3,7,3,3704836
Kartal,Soganlik,Daire,153,133,4,1,5,12,32,2,1,0,1,Soba,40.8824,29.1973,3,7,3,5747402
Kartal,Yakacik,Daire,94,80,2,1,2,9,22,1,1,0,1,Klima,40.9033,29.201,3,7,3,3364328
Kartal,Kartal Merkez,Daire,179,153,4,1,3,14,21,1,1,2,1,Yerden_Isitma,40.8787,29.2011,3,7,3,6616014
Kartal,Huzur,Daire,250,215,6,2,9,12,31,3,1,0,1,Yerden_Isitma,40.8799,29.1898,3,7,3,8653363
Kartal,Kordonboyu,Daire,68,53,2,1,3,6,16,1,1,0,1,Yerden_Isitma,40.8828,29.2034,3,7,3,2524290
Kartal,Yakacik,Daire,82,67,2,1,4,11,20,1,1,1,1,Merkezi,40.8813,29.1933,3,7,3,2876003
Kartal,Yakacik,Daire,172,143,4,1,2,4,15,2,1,0,0,Merkezi,40.8905,29.1817,3,7,3,5847188
Kartal,Kordonboyu,Daire,80,69,2,1,13,17,27,1,1,0,0,Dogalgaz_Kat,40.8812,29.2033,3,7,3,3414953
Kartal,Huzur,Villa,232,209,4,1,2,3,16,2,1,1,1,Klima,40.8829,29.181,3,7,3,11813776
Kartal,Yakacik,Mustakil,129,114,3,1,1,1,15,2,1,0,0,Dogalgaz_Kombi,40.8881,29.203,3,7,3,6988053
Kartal,Kordonboyu,Daire,131,114,3,1,1,18,25,2,1,0,1,Merkezi,40.8794,29.1843,3,7,3,4398099
Kartal,Kordonboyu,Daire,60,48,1,0,10,11,33,1,1,1,1,Dogalgaz_Kombi,40.8876,29.1995,3,7,3,1772965
Kartal,Soganlik,IsYeri,52,44,1,1,0,7,16,1,1,1,1,Klima,40.9028,29.1823,3,7,3,2155570
Kartal,Yakacik,Daire,47,40,1,1,5,9,30,1,1,1,1,Dogalgaz_Kombi,40.8948,29.179,3,7,3,1795699
Kartal,Yakacik,Daire,154,122,4,1,18,18,24,1,1,2,1,Dogalgaz_Kombi,40.8997,29.1921,3,7,3,5431287
Kartal,Kordonboyu,Daire,49,39,1,1,5,19,17,1,1,1,1,Soba,40.8841,29.182,3,7,3,1624476
Kartal,Huzur,Daire,138,108,3,1,5,16,13,2,1,2,1,Dogalgaz_Kombi,40.8985,29.2034,3,7,3,5479701
Kartal,Kartal Merkez,Daire,140,121,3,1,9,16,29,2,1,2,1,Dogalgaz_Kombi,40.8947,29.1877,3,7,3,5186148
Kartal,Kordonboyu,Daire,114,93,3,1,3,4,28,1,1,0,1,Soba,40.9027,29.2004,3,7,3,4153542
Kartal,Kordonboyu,Daire,80,63,2,1,8,11,21,1,1,1,1,Klima,40.8806,29.2055,3,7,3,2719540
Kartal,Huzur,Daire,96,78,3,1,3,5,27,2,1,2,0,Dogalgaz_Kombi,40.8932,29.1779,3,7,3,3818960
Kartal,Yakacik,Mustakil,168,138,4,1,1,3,5,1,0,2,0,Dogalgaz_Kombi,40.8956,29.1878,3,7,3,8216936
Kartal,Huzur,Daire,112,97,3,1,6,13,14,1,1,2,1,Merkezi,40.8986,29.1937,3,7,3,4328616
Kartal,Soganlik,IsYeri,156,128,6,2,3,14,23,3,0,2,1,Dogalgaz_Kat,40.8885,29.178,3,7,3,5954122
Kartal,Kartal Merkez,IsYeri,75,60,2,1,1,15,13,1,1,0,1,Dogalgaz_Kombi,40.8816,29.1778,3,7,3,3316287
Kartal,Huzur,Villa,221,187,3,1,2,2,10,2,1,2,0,Dogalgaz_Kombi,40.8931,29.2037,3,7,3,13959952
Kartal,Soganlik,Daire,74,64,2,1,9,20,32,1,1,0,1,Merkezi,40.8865,29.192,3,7,3,2698915
Kartal,Yakacik,Daire,127,104,3,1,2,12,17,1,1,0,1,Merkezi,40.9045,29.1976,3,7,3,4772967
Kartal,Kartal Merkez,Daire,126,104,3,1,2,6,18,2,1,2,1,Yerden_Isitma,40.8898,29.2012,3,7,3,4432030
Kartal,Yakacik,Daire,56,44,1,1,8,11,28,1,1,1,1,Merkezi,40.8853,29.195,3,7,3,1725215
Kartal,Kartal Merkez,Daire,89,80,2,1,1,7,15,1,1,0,1,Merkezi,40.9047,29.2005,3,7,3,3914858
Kartal,Kartal Merkez,Daire,60,48,1,1,5,8,24,1,1,2,1,Dogalgaz_Kat,40.8779,29.2035,3,7,3,2105398
Kartal,Huzur,Daire,92,79,3,1,3,10,25,2,0,1,1,Merkezi,40.8852,29.1786,3,7,3,3425635
Kartal,Kordonboyu,Daire,134,114,3,1,8,19,22,1,1,0,1,Merkezi,40.8875,29.192,3,7,3,4950196
Kartal,Huzur,Daire,105,93,3,1,11,13,23,1,1,0,1,Dogalgaz_Kombi,40.903,29.1811,3,7,3,5037579
Kartal,Huzur,Daire,138,122,4,1,10,14,20,2,1,0,1,Yerden_Isitma,40.8986,29.1858,3,7,3,6232311
Kartal,Yakacik,Mustakil,154,123,3,1,1,1,7,1,0,2,0,Dogalgaz_Kombi,40.9011,29.1906,3,7,3,8338913
Kartal,Yakacik,Villa,340,271,5,1,3,3,22,3,1,2,1,Klima,40.8769,29.2002,3,7,3,19928535
Kartal,Kartal Merkez,Daire,111,88,3,1,4,8,29,2,1,2,1,Merkezi,40.8956,29.198,3,7,3,4173450
Kartal,Soganlik,Daire,60,53,1,1,7,20,19,1,0,2,1,Dogalgaz_Kat,40.8926,29.2034,3,7,3,2953568
Kartal,Kordonboyu,Daire,117,103,3,1,4,5,31,2,1,2,0,Dogalgaz_Kombi,40.8944,29.2057,3,7,3,3708392
Kartal,Kartal Merkez,Villa,194,176,3,1,2,2,18,1,1,0,0,Dogalgaz_Kat,40.9012,29.1968,3,7,3,11123730
Kartal,Huzur,Daire,52,40,1,1,8,18,25,1,0,0,0,Soba,40.9011,29.1931,3,7,3,1669245
Kartal,Huzur,Daire,70,62,1,0,13,13,32,1,1,1,1,Merkezi,40.8853,29.1802,3,7,3,2496560
Kartal,Yakacik,IsYeri,75,60,3,1,1,13,0,2,0,1,1,Dogalgaz_Kombi,40.9046,29.1986,3,7,3,3061502
Kartal,Huzur,Daire,75,68,2,1,3,10,24,1,0,2,1,Merkezi,40.8959,29.179,3,7,3,2713608
Kartal,Huzur,Daire,210,165,6,2,3,12,16,3,1,1,1,Merkezi,40.8804,29.1967,3,7,3,7192330
Kartal,Kartal Merkez,Daire,142,114,4,1,9,10,21,1,1,1,1,Soba,40.8816,29.187,3,7,3,5413515
Kartal,Huzur,Daire,87,68,2,1,14,16,16,1,1,2,1,Dogalgaz_Kombi,40.8958,29.1999,3,7,3,3959135
Kartal,Kordonboyu,Daire,52,46,1,0,18,19,27,1,1,1,1,Dogalgaz_Kombi,40.8823,29.1938,3,7,3,1894324
Kartal,Huzur,Daire,111,93,3,1,3,4,27,1,0,0,1,Soba,40.8808,29.1915,3,7,3,4400137
Kartal,Soganlik,Daire,67,59,2,1,4,14,22,1,1,1,0,Dogalgaz_Kombi,40.8966,29.2067,3,7,3,2703890
Kartal,Soganlik,Villa,267,240,4,1,2,2,2,2,1,0,0,Dogalgaz_Kombi,40.8865,29.1981,3,7,3,18918291
Kartal,Kartal Merkez,IsYeri,108,85,3,1,0,4,8,2,1,0,1,Merkezi,40.8836,29.185,3,7,3,5065260
Kartal,Kordonboyu,Daire,95,84,3,1,9,13,22,1,1,2,0,Yerden_Isitma,40.8795,29.1867,3,7,3,4288563
Kartal,Huzur,Daire,63,49,1,1,2,19,28,1,1,1,1,Dogalgaz_Kombi,40.9036,29.1841,3,7,3,1915852
Kartal,Kordonboyu,Daire,163,141,5,2,4,4,19,2,1,2,1,Merkezi,40.8769,29.1924,3,7,3,6312888
Kartal,Soganlik,Villa,228,193,4,1,1,2,13,1,1,1,0,Soba,40.887,29.1888,3,7,3,12683282
Kartal,Yakacik,IsYeri,54,46,2,1,3,4,8,1,1,1,1,Merkezi,40.8991,29.1974,3,7,3,2594508
Kartal,Yakacik,Villa,220,179,3,1,1,2,7,1,1,2,0,Dogalgaz_Kombi,40.885,29.1801,3,7,3,10768555
Kartal,Soganlik,Daire,65,54,2,1,4,14,27,1,0,2,1,Klima,40.906,29.1881,3,7,3,2368055
Kartal,Kordonboyu,Daire,130,104,3,1,12,16,19,1,1,2,1,Dogalgaz_Kombi,40.8906,29.1785,3,7,3,6012346
Kartal,Huzur,Daire,108,87,3,1,3,7,17,2,1,1,0,Soba,40.8787,29.1903,3,7,3,3679373
Kartal,Kordonboyu,Daire,82,73,2,1,9,16,18,1,1,1,1,Soba,40.8882,29.2063,3,7,3,3598072
Kartal,Kartal Merkez,Daire,82,72,2,1,9,20,16,1,1,2,1,Dogalgaz_Kat,40.8786,29.2054,3,7,3,3289810
Kartal,Soganlik,Mustakil,193,175,3,1,3,3,30,1,1,2,0,Yerden_Isitma,40.8998,29.1998,3,7,3,8499631
Kartal,Huzur,Daire,101,80,3,1,12,13,26,2,1,0,1,Merkezi,40.8937,29.1874,3,7,3,3559294
Kartal,Kartal Merkez,Daire,191,150,5,1,6,14,28,2,1,1,1,Merkezi,40.8798,29.2036,3,7,3,5899320
Kartal,Soganlik,Mustakil,212,194,4,1,1,1,26,2,1,0,0,Dogalgaz_Kombi,40.8796,29.1844,3,7,3,10583000
Kartal,Huzur,Daire,65,56,1,0,7,18,15,1,1,0,1,Soba,40.8928,29.1956,3,7,3,2957090
Kartal,Huzur,Daire,124,99,3,1,4,4,19,2,1,0,1,Dogalgaz_Kombi,40.885,29.1895,3,7,3,4333999
Kartal,Kartal Merkez,Daire,134,107,3,1,6,7,31,1,1,0,1,Dogalgaz_Kombi,40.8987,29.1826,3,7,3,4048446
Kartal,Kordonboyu,Daire,132,111,3,1,1,8,16,1,1,2,1,Klima,40.8813,29.1786,3,7,3,5964234
Kartal,Kordonboyu,Daire,56,43,1,1,7,9,16,1,0,0,0,Merkezi,40.8836,29.2011,3,7,3,1847863
Kartal,Soganlik,Daire,133,113,3,1,8,14,18,1,1,1,1,Soba,40.8862,29.1949,3,7,3,6128469
Kartal,Yakacik,Villa,230,192,4,1,3,3,14,1,1,0,1,Yerden_Isitma,40.8988,29.1927,3,7,3,14151720
Kartal,Huzur,Daire,131,112,3,1,1,8,29,1,1,0,1,Yerden_Isitma,40.9024,29.193,3,7,3,3938949
Kartal,Yakacik,Daire,61,52,1,1,5,12,23,1,1,2,0,Merkezi,40.8809,29.2004,3,7,3,2501704
Kartal,Kartal Merkez,Daire,93,73,2,1,6,6,23,1,1,2,1,Dogalgaz_Kombi,40.8997,29.2001,3,7,3,3724170
Kartal,Soganlik,Daire,153,121,5,1,2,9,15,2,1,2,1,Klima,40.8784,29.1956,3,7,3,6746567
Kartal,Yakacik,Daire,87,71,2,1,7,7,29,1,1,2,1,Dogalgaz_Kombi,40.8947,29.194,3,7,3,3156836
Kartal,Kartal Merkez,Daire,159,127,5,2,9,13,32,2,1,1,1,Merkezi,40.8947,29.1768,3,7,3,4973797
Kartal,Soganlik,Daire,86,68,2,1,9,20,29,1,0,1,1,Merkezi,40.8921,29.2064,3,7,3,2791037
Kartal,Kordonboyu,Daire,75,66,2,1,2,16,30,1,1,1,0,Dogalgaz_Kombi,40.8948,29.1951,3,7,3,2552755
Kartal,Kordonboyu,Daire,69,59,1,0,6,20,17,1,0,0,0,Dogalgaz_Kombi,40.8843,29.1926,3,7,3,2989524
Kartal,Yakacik,IsYeri,105,91,4,1,1,7,17,2,1,2,1,Dogalgaz_Kombi,40.8925,29.1786,3,7,3,4425395
Pendik,Yenisehir,Daire,90,78,2,1,12,13,13,1,1,1,1,Dogalgaz_Kombi,40.865,29.2256,3,6,3,3577259
Pendik,Kaynarca,Daire,136,122,3,1,7,17,11,2,1,0,1,Dogalgaz_Kombi,40.8689,29.2478,3,6,3,5388560
Pendik,Kurtdogmus,Daire,168,137,4,1,2,5,20,1,1,1,1,Dogalgaz_Kombi,40.889,29.2456,3,6,3,4706448
Pendik,Guzelyali,Daire,116,103,3,1,9,13,26,1,1,2,1,Merkezi,40.8758,29.2432,3,6,3,4067248
Pendik,Kurtdogmus,Daire,68,59,2,1,1,14,17,1,1,0,1,Dogalgaz_Kombi,40.8665,29.2413,3,6,3,2303887
Pendik,Pendik Merkez,Villa,211,176,4,1,1,2,3,1,0,1,0,Merkezi,40.8765,29.2365,3,6,3,9843434
Pendik,Pendik Merkez,Daire,102,86,3,1,7,8,28,2,1,0,1,Dogalgaz_Kombi,40.8889,29.2458,3,6,3,3454654
Pendik,Kurtdogmus,Daire,140,128,4,1,4,7,24,2,1,2,1,Dogalgaz_Kombi,40.8665,29.2191,3,6,3,5764555
Pendik,Yenisehir,Daire,91,72,2,1,1,8,15,1,1,0,1,Merkezi,40.8849,29.2362,3,6,3,3407229
Pendik,Pendik Merkez,IsYeri,169,147,5,2,2,9,19,3,0,0,1,Dogalgaz_Kombi,40.8863,29.2375,3,6,3,6563627
Pendik,Kurtdogmus,Daire,79,66,2,1,11,19,8,1,1,2,1,Dogalgaz_Kombi,40.8884,29.2365,3,6,3,3369609
Pendik,Kaynarca,Daire,111,91,3,1,1,6,16,1,1,2,1,Merkezi,40.8884,29.2196,3,6,3,3771006
Pendik,Pendik Merkez,Daire,135,114,4,1,14,16,21,1,1,0,1,Merkezi,40.8884,29.2466,3,6,3,5633631
Pendik,Kurtdogmus,Daire,196,163,5,1,1,6,20,2,1,0,1,Dogalgaz_Kombi,40.8832,29.2259,3,6,3,6159970
Pendik,Guzelyali,Daire,125,100,3,1,4,7,28,2,1,1,1,Dogalgaz_Kat,40.8851,29.227,3,6,3,4301313
Pendik,Guzelyali,Daire,100,78,2,1,15,20,14,1,1,0,1,Yerden_Isitma,40.8643,29.2197,3,6,3,3432896
Pendik,Yenisehir,Daire,123,97,4,1,8,15,8,1,1,2,1,Dogalgaz_Kombi,40.8688,29.2238,3,6,3,4110233
Pendik,Guzelyali,IsYeri,48,42,1,0,3,9,19,1,1,1,1,Dogalgaz_Kombi,40.8795,29.2411,3,6,3,2027521
Pendik,Guzelyali,Daire,174,146,4,1,10,20,12,2,1,1,1,Dogalgaz_Kombi,40.8633,29.2189,3,6,3,6798399
Pendik,Guzelyali,Daire,102,93,3,1,2,10,13,1,1,0,1,Merkezi,40.889,29.2199,3,6,3,4122424
Pendik,Kurtdogmus,Daire,99,82,3,1,4,7,21,1,1,0,1,Merkezi,40.8758,29.2249,3,6,3,3489772
Pendik,Kaynarca,Daire,105,95,3,1,5,20,25,1,1,2,1,Klima,40.8868,29.2218,3,6,3,3492815
Pendik,Guzelyali,Daire,111,87,3,1,7,8,26,2,1,0,1,Dogalgaz_Kombi,40.8717,29.2296,3,6,3,3354694
Pendik,Pendik Merkez,Daire,120,103,4,1,4,17,12,1,1,0,1,Yerden_Isitma,40.8678,29.2241,3,6,3,4214838
Pendik,Pendik Merkez,Daire,84,75,2,1,11,12,9,1,1,2,1,Soba,40.8604,29.2439,3,6,3,3714965
Pendik,Pendik Merkez,Daire,158,145,5,1,7,7,20,2,0,2,1,Dogalgaz_Kombi,40.8616,29.2203,3,6,3,6327002
Pendik,Kurtdogmus,Daire,83,72,2,1,6,6,18,1,0,1,1,Dogalgaz_Kat,40.8864,29.2468,3,6,3,3127318
