district,neighborhood,property_type,gross_sqm,net_sqm,room_count,living_room_count,floor,total_floors,building_age,bathroom_count,has_balcony,parking_type,has_elevator,heating_type,lat,lon,earthquake_risk_score,transport_score,socioeconomic_level,price
Narlidere,Sahilevleri,IsYeri,105,84,3,1,3,7,6,2,1,1,1,Yerden_Isitma,38.4049,27.0442,3,6,5,7235021
Narlidere,Camlik,IsYeri,32,26,1,1,2,9,0,1,1,0,1,Dogalgaz_Kombi,38.4066,27.0658,3,6,5,1986354
Narlidere,Narlidere Merkez,Daire,76,68,2,1,2,16,29,1,1,2,1,Dogalgaz_Kat,38.3911,27.0477,3,6,5,4013005
Narlidere,Sahilevleri,Daire,110,87,3,1,4,5,20,2,1,0,1,Soba,38.3861,27.0535,3,6,5,5922949
Narlidere,Narlidere Merkez,Daire,207,170,5,1,3,6,20,3,1,1,1,Dogalgaz_Kombi,38.388,27.0525,3,6,5,8909473
Narlidere,Narbel,Villa,310,268,5,2,2,2,7,3,1,2,0,Dogalgaz_Kombi,38.3858,27.0466,3,6,5,24990505
Narlidere,Camlik,Daire,59,53,1,1,1,12,16,1,1,1,1,Yerden_Isitma,38.3908,27.0626,3,6,5,3177723
Narlidere,Narlidere Merkez,Daire,67,56,1,1,9,10,20,1,1,2,1,Soba,38.4033,27.0512,3,6,5,3674354
Narlidere,Limontepe,Daire,91,82,3,1,11,14,23,2,0,0,1,Dogalgaz_Kat,38.3916,27.0603,3,6,5,4816875
Narlidere,Limontepe,Daire,106,83,3,1,6,14,21,2,0,1,1,Dogalgaz_Kombi,38.4051,27.0446,3,6,5,5802953
Narlidere,Camlik,Daire,164,142,4,1,7,18,28,2,1,1,1,Merkezi,38.3905,27.0607,3,6,5,7931694
Narlidere,Sahilevleri,IsYeri,119,95,5,2,3,3,19,3,1,0,0,Dogalgaz_Kombi,38.3953,27.0625,3,6,5,6259198
Narlidere,Narbel,Daire,154,121,4,1,1,17,11,2,1,0,1,Klima,38.3818,27.0643,3,6,5,8631890
Narlidere,Camlik,Daire,123,97,3,1,5,5,24,1,1,2,0,Merkezi,38.3813,27.0465,3,6,5,5298521
Narlidere,Narlidere Merkez,Daire,159,138,5,1,2,5,24,3,1,1,1,Klima,38.3814,27.0663,3,6,5,7174222
Narlidere,Camlik,Daire,119,103,3,1,13,20,24,2,1,2,1,Klima,38.3818,27.059,3,6,5,6941464
Narlidere,Limontepe,Villa,196,176,3,1,2,2,2,1,1,1,0,Dogalgaz_Kombi,38.3898,27.0713,3,6,5,18592195
Narlidere,Limontepe,Villa,258,223,4,1,1,2,3,2,1,1,0,Merkezi,38.3853,27.0469,3,6,5,19670962
Narlidere,Narlidere Merkez,Daire,102,85,3,1,1,8,16,2,1,2,1,Soba,38.382,27.0581,3,6,5,5023297
Narlidere,Narlidere Merkez,Daire,105,89,3,1,9,14,19,2,1,1,1,Klima,38.383,27.0655,3,6,5,5353060
Narlidere,Sahilevleri,Daire,167,152,4,1,3,16,19,1,1,0,1,Dogalgaz_Kombi,38.3793,27.0682,3,6,5,8760572
Narlidere,Narbel,Daire,69,62,2,1,7,8,10,1,1,0,1,Yerden_Isitma,38.395,27.0552,3,6,5,4959207
Narlidere,Limontepe,Daire,97,83,3,1,7,10,18,2,1,2,1,Dogalgaz_Kombi,38.3901,27.062,3,6,5,5966921
Narlidere,Camlik,Daire,68,60,2,1,3,5,13,1,1,1,1,Dogalgaz_Kat,38.3858,27.0448,3,6,5,3412826
Narlidere,Sahilevleri,Daire,159,141,4,1,17,17,17,2,1,2,1,Dogalgaz_Kat,38.3942,27.0595,3,6,5,10118701
Narlidere,Narlidere Merkez,IsYeri,75,61,2,1,0,5,6,1,0,2,1,Merkezi,38.3784,27.0613,3,6,5,5341883
Narlidere,Narbel,Villa,249,215,4,1,3,3,19,2,1,0,1,Dogalgaz_Kat,38.4048,27.0719,3,6,5,19858153
Narlidere,Narlidere Merkez,Daire,58,52,1,0,1,7,20,1,1,2,1,Merkezi,38.3898,27.0581,3,6,5,3524233
Narlidere,Narlidere Merkez,Villa,189,148,4,1,1,2,14,2,0,0,0,Klima,38.3872,27.0715,3,6,5,12200181
Narlidere,Limontepe,Daire,120,110,3,1,6,11,22,2,1,0,1,Dogalgaz_Kombi,38.3882,27.0704,3,6,5,7361112
Narlidere,Narlidere Merkez,IsYeri,168,131,5,2,3,4,24,3,1,0,0,Dogalgaz_Kat,38.3864,27.0695,3,6,5,7245201
Narlidere,Limontepe,Daire,214,191,5,2,4,18,24,3,1,2,1,Merkezi,38.3807,27.0498,3,6,5,12881797
Narlidere,Narlidere Merkez,Daire,123,109,3,1,8,17,27,1,1,0,1,Merkezi,38.3847,27.0508,3,6,5,7189641
Narlidere,Narlidere Merkez,Daire,75,65,2,1,6,13,29,1,1,1,1,Dogalgaz_Kat,38.3834,27.068,3,6,5,3352838
Narlidere,Narbel,Daire,104,93,3,1,8,8,17,2,1,2,1,Soba,38.395,27.0637,3,6,5,5552002
Narlidere,Limontepe,Daire,211,177,5,1,3,4,15,2,0,0,1,Dogalgaz_Kombi,38.3787,27.0643,3,6,5,9633371
Narlidere,Sahilevleri,Daire,75,59,2,1,12,15,11,1,1,1,1,Klima,38.3976,27.0568,3,6,5,4374520
Narlidere,Narbel,Daire,48,41,1,0,4,18,14,1,1,1,1,Dogalgaz_Kombi,38.3897,27.048,3,6,5,2608054
Narlidere,Narbel,Daire,126,100,3,1,8,14,29,1,1,2,1,Yerden_Isitma,38.3908,27.0723,3,6,5,5752779
Narlidere,Limontepe,Daire,126,109,3,1,8,12,15,1,1,2,1,Yerden_Isitma,38.3805,27.0618,3,6,5,7355118
Narlidere,Sahilevleri,Daire,106,91,3,1,2,5,25,2,1,2,1,Dogalgaz_Kombi,38.385,27.0721,3,6,5,5224956
Narlidere,Narbel,Daire,129,118,3,1,1,15,28,1,1,2,1,Dogalgaz_Kombi,38.3955,27.0526,3,6,5,6649325
Narlidere,Limontepe,Daire,69,59,1,1,13,15,18,1,1,1,0,Klima,38.3829,27.0454,3,6,5,4085389
Narlidere,Sahilevleri,IsYeri,69,54,2,1,0,7,14,1,1,1,1,Dogalgaz_Kombi,38.4009,27.068,3,6,5,4023915
Narlidere,Narbel,Daire,246,218,6,2,4,6,16,2,0,0,1,Merkezi,38.3946,27.0513,3,6,5,15682469
Narlidere,Camlik,Mustakil,165,131,4,1,2,3,12,1,1,2,1,Klima,38.4022,27.0698,3,6,5,10123754
Narlidere,Sahilevleri,Daire,91,81,2,1,17,20,15,1,1,1,1,Dogalgaz_Kat,38.3863,27.0627,3,6,5,6433177
Narlidere,Sahilevleri,Daire,168,153,4,1,5,7,12,2,1,2,1,Dogalgaz_Kombi,38.3848,27.0488,3,6,5,11523230
Narlidere,Limontepe,IsYeri,52,43,1,1,1,4,3,1,0,1,1,Dogalgaz_Kombi,38.3772,27.0649,3,6,5,2840489
Narlidere,Camlik,Mustakil,136,120,3,1,2,2,7,1,1,2,0,Dogalgaz_Kombi,38.3865,27.0597,3,6,5,9978184
Narlidere,Narbel,Daire,90,79,2,1,12,20,18,1,1,2,0,Dogalgaz_Kombi,38.3803,27.0443,3,6,5,4808994
Narlidere,Camlik,Daire,80,71,2,1,6,10,24,1,1,0,0,Dogalgaz_Kat,38.3916,27.0725,3,6,5,4448225
Narlidere,Narlidere Merkez,IsYeri,51,42,2,1,0,5,24,1,1,1,1,Dogalgaz_Kombi,38.4036,27.0459,3,6,5,2364536
Narlidere,Narlidere Merkez,IsYeri,132,118,4,1,3,3,12,1,1,1,0,Klima,38.3798,27.0647,3,6,5,9176818
Narlidere,Narbel,Daire,64,54,1,0,6,11,30,1,1,1,1,Dogalgaz_Kombi,38.3932,27.0607,3,6,5,3438460
Narlidere,Limontepe,IsYeri,73,63,2,1,1,7,9,1,0,2,1,Merkezi,38.4045,27.0434,3,6,5,4624660
Narlidere,Camlik,Daire,151,119,4,1,9,11,15,1,1,1,1,Merkezi,38.3951,27.0564,3,6,5,7841580
Narlidere,Narbel,IsYeri,102,92,3,1,3,10,2,2,1,2,1,Dogalgaz_Kombi,38.3938,27.0539,3,6,5,7228181
Narlidere,Narlidere Merkez,Daire,121,97,3,1,6,16,10,1,1,0,1,Dogalgaz_Kombi,38.4049,27.065,3,6,5,6518999
Narlidere,Sahilevleri,Daire,86,76,2,1,3,9,29,1,1,1,1,Merkezi,38.3848,27.0481,3,6,5,3678874
Narlidere,Narlidere Merkez,Daire,98,83,3,1,1,10,10,2,1,1,1,Dogalgaz_Kombi,38.3919,27.072,3,6,5,5336355
Narlidere,Narlidere Merkez,Daire,49,40,1,1,11,17,20,1,1,0,1,Soba,38.4061,27.0586,3,6,5,2630010
Narlidere,Sahilevleri,Mustakil,179,152,3,1,3,3,27,1,1,0,1,Dogalgaz_Kat,38.3915,27.0479,3,6,5,11005133
Narlidere,Sahilevleri,Daire,135,123,3,1,2,7,12,2,1,1,1,Merkezi,38.4045,27.0551,3,6,5,8467670
Narlidere,Narbel,Daire,150,122,5,2,10,13,28,3,1,1,1,Dogalgaz_Kombi,38.3788,27.0533,3,6,5,6729198
Narlidere,Narbel,Mustakil,245,204,4,1,1,2,22,1,1,0,0,Merkezi,38.3894,27.0714,3,6,5,15529949
Narlidere,Sahilevleri,Villa,217,175,3,1,2,3,2,1,1,2,1,Dogalgaz_Kombi,38.383,27.0583,3,6,5,20594408
Narlidere,Narbel,Daire,50,39,1,1,8,8,29,1,1,1,1,Dogalgaz_Kombi,38.3961,27.0494,3,6,5,2334695
Narlidere,Camlik,Daire,66,53,1,1,9,18,13,1,1,1,0,Dogalgaz_Kombi,38.3939,27.0683,3,6,5,3919237
Narlidere,Narlidere Merkez,Daire,138,126,3,1,4,12,23,2,1,2,0,Dogalgaz_Kat,38.3991,27.0728,3,6,5,8085631
Narlidere,Sahilevleri,IsYeri,53,44,1,0,0,7,13,1,0,2,1,Dogalgaz_Kat,38.3975,27.0488,3,6,5,3312671
Narlidere,Narlidere Merkez,Daire,78,61,2,1,3,5,28,1,1,0,1,Klima,38.4011,27.0548,3,6,5,3069929
Narlidere,Sahilevleri,Daire,99,79,2,1,1,19,13,1,1,2,1,Dogalgaz_Kombi,38.3873,27.0495,3,6,5,5834924
Narlidere,Sahilevleri,Daire,74,62,2,1,7,15,28,1,1,0,1,Merkezi,38.3892,27.0654,3,6,5,4135453
Narlidere,Sahilevleri,Daire,132,116,4,1,7,15,14,2,1,2,1,Klima,38.4042,27.0694,3,6,5,7130980
Narlidere,Limontepe,IsYeri,46,42,1,1,1,9,7,1,0,0,1,Klima,38.3799,27.0622,3,6,5,2813183
Narlidere,Narbel,Daire,85,66,2,1,3,17,18,1,1,2,1,Dogalgaz_Kombi,38.3862,27.0472,3,6,5,3938858
Narlidere,Sahilevleri,Daire,45,40,1,1,3,17,30,1,1,2,1,Merkezi,38.3896,27.0716,3,6,5,2283249
Narlidere,Limontepe,Daire,114,104,3,1,1,13,13,2,1,0,1,Klima,38.3853,27.0651,3,6,5,7133139
Narlidere,Camlik,Daire,213,175,5,2,11,15,15,2,1,1,1,Dogalgaz_Kat,38.4001,27.0701,3,6,5,13876924
Balcova,Onur,Daire,160,145,4,1,11,15,20,2,1,1,1,Dogalgaz_Kombi,38.3776,27.0399,3,7,4,7036686
Balcova,Balcova Merkez,Daire,128,108,3,1,6,7,18,1,1,0,1,Dogalgaz_Kat,38.3809,27.0485,3,7,4,6724902
Balcova,Bahcelerarasi,Daire,183,148,5,2,4,16,23,2,1,0,1,Soba,38.3985,27.0433,3,7,4,8436305
Balcova,Bahcelerarasi,Daire,181,158,6,2,4,4,28,2,1,1,1,Dogalgaz_Kat,38.3943,27.0379,3,7,4,8485517
Balcova,Bahcelerarasi,Daire,85,71,2,1,9,9,24,1,0,1,1,Dogalgaz_Kombi,38.3842,27.0584,3,7,4,3176645
Balcova,Bahcelerarasi,Daire,100,81,2,1,6,17,31,1,1,0,1,Klima,38.3918,27.0424,3,7,4,3724906
Balcova,Balcova Merkez,Daire,95,81,3,1,2,16,19,2,0,2,0,Klima,38.3956,27.0458,3,7,4,3786817
Balcova,Onur,Daire,153,132,4,1,3,5,20,2,1,0,1,Dogalgaz_Kombi,38.3839,27.0566,3,7,4,7729145
Balcova,Onur,Daire,161,142,4,1,10,19,30,1,1,2,1,Klima,38.3818,27.0394,3,7,4,8187672
Balcova,Bahcelerarasi,Daire,197,153,5,1,1,5,29,2,1,0,1,Dogalgaz_Kombi,38.3906,27.0313,3,7,4,6435173
Balcova,Balcova Merkez,Villa,156,130,3,1,3,3,11,2,0,2,0,Klima,38.3833,27.0364,3,7,4,10325909
Balcova,Bahcelerarasi,Daire,67,60,2,1,11,12,24,1,0,2,1,Soba,38.3951,27.0448,3,7,4,3658091
Balcova,Bahcelerarasi,Daire,56,47,1,1,4,14,26,1,1,0,1,Klima,38.3876,27.0536,3,7,4,2068209
Balcova,Balcova Merkez,Daire,135,106,3,1,5,20,21,2,1,0,0,Dogalgaz_Kat,38.3991,27.0385,3,7,4,5620065
Balcova,Bahcelerarasi,IsYeri,64,56,3,1,0,8,26,2,1,0,1,Soba,38.374,27.0395,3,7,4,2823992
Balcova,Termal,Villa,223,176,4,1,3,3,4,1,1,1,1,Dogalgaz_Kat,38.3821,27.0462,3,7,4,12663923
Balcova,Balcova Merkez,Daire,220,194,5,2,1,4,29,3,0,0,1,Yerden_Isitma,38.3921,27.0323,3,7,4,8310693
Balcova,Teleferik,Daire,65,58,2,1,6,8,23,1,1,0,1,Merkezi,38.377,27.0379,3,7,4,3475329
Balcova,Teleferik,Daire,70,56,1,1,5,9,28,1,1,0,1,Yerden_Isitma,38.3965,27.0536,3,7,4,2987230
Balcova,Teleferik,Mustakil,246,223,4,1,3,3,6,1,1,0,1,Dogalgaz_Kombi,38.3757,27.0305,3,7,4,15165532
Balcova,Termal,Daire,90,74,2,1,8,9,16,1,1,2,1,Merkezi,38.3987,27.0298,3,7,4,4388223
Balcova,Teleferik,Villa,384,301,5,2,2,2,22,2,1,0,0,Dogalgaz_Kombi,38.3895,27.0483,3,7,4,19053717
Balcova,Bahcelerarasi,Daire,134,116,3,1,6,10,17,2,1,1,1,Soba,38.379,27.039,3,7,4,6339482
Balcova,Teleferik,Daire,69,59,1,1,9,10,18,1,1,0,1,Dogalgaz_Kombi,38.3904,27.0523,3,7,4,3712047
Balcova,Teleferik,Daire,68,61,2,1,5,12,28,1,1,1,1,Soba,38.383,27.0563,3,7,4,2744040
Balcova,Teleferik,Daire,89,81,2,1,4,10,24,1,1,2,1,Klima,38.379,27.0402,3,7,4,4579837
Balcova,Balcova Merkez,Daire,49,39,1,1,5,7,20,1,0,2,1,Soba,38.3838,27.0334,3,7,4,2370635
Balcova,Teleferik,Daire,132,109,3,1,1,5,20,1,1,2,1,Dogalgaz_Kat,38.3912,27.0453,3,7,4,6185269
Balcova,Onur,Daire,97,83,2,1,8,10,27,1,1,2,1,Dogalgaz_Kombi,38.3998,27.035,3,7,4,4909785
Balcova,Onur,Daire,102,82,3,1,15,15,22,2,1,1,1,Yerden_Isitma,38.3969,27.0497,3,7,4,4100782
Balcova,Termal,Daire,100,90,2,1,2,20,28,1,1,2,1,Dogalgaz_Kombi,38.3779,27.0388,3,7,4,4099026
Balcova,Bahcelerarasi,Daire,62,53,1,1,2,4,21,1,1,0,0,Dogalgaz_Kat,38.3805,27.0346,3,7,4,2499674
Balcova,Bahcelerarasi,Daire,188,160,5,2,2,16,15,3,1,0,0,Dogalgaz_Kombi,38.399,27.0471,3,7,4,8236404
Balcova,Teleferik,Daire,141,112,4,1,4,18,13,1,0,0,0,Merkezi,38.3852,27.0415,3,7,4,5687624
Balcova,Bahcelerarasi,Daire,67,55,2,1,2,5,14,1,0,0,0,Dogalgaz_Kat,38.3816,27.036,3,7,4,2502338
Balcova,Teleferik,Daire,96,84,2,1,6,7,14,1,1,2,1,Merkezi,38.3989,27.0518,3,7,4,4437068
Balcova,Balcova Merkez,Daire,158,125,4,1,3,4,17,1,1,0,1,Soba,38.3828,27.0357,3,7,4,5933910
Balcova,Teleferik,Daire,98,81,3,1,6,19,29,2,1,2,1,Dogalgaz_Kombi,38.3986,27.0444,3,7,4,3967390
Balcova,Balcova Merkez,Daire,85,75,2,1,3,4,27,1,1,2,1,Klima,38.3841,27.0492,3,7,4,3965680
Balcova,Onur,Daire,88,79,2,1,4,8,29,1,1,2,1,Dogalgaz_Kombi,38.3761,27.0333,3,7,4,3897686
Balcova,Balcova Merkez,Daire,171,145,4,1,4,9,24,1,1,0,1,Dogalgaz_Kombi,38.3868,27.0301,3,7,4,6276900
Balcova,Onur,Daire,100,78,2,1,4,14,31,1,1,0,1,Dogalgaz_Kat,38.3762,27.032,3,7,4,3806609
Balcova,Teleferik,Daire,48,40,1,1,1,12,30,1,1,2,1,Yerden_Isitma,38.3765,27.0319,3,7,4,1874159
Balcova,Balcova Merkez,Daire,103,94,3,1,3,11,13,2,1,1,1,Dogalgaz_Kat,38.3821,27.0345,3,7,4,5100714
Balcova,Termal,Daire,112,89,3,1,3,5,24,2,1,2,1,Dogalgaz_Kombi,38.3803,27.0476,3,7,4,5181716
Balcova,Termal,Daire,105,94,3,1,7,19,12,1,0,1,1,Dogalgaz_Kombi,38.3854,27.0405,3,7,4,5677006
Balcova,Teleferik,Villa,346,311,5,2,2,3,10,3,1,2,0,Dogalgaz_Kombi,38.3976,27.0344,3,7,4,21553798
Balcova,Balcova Merkez,Daire,92,73,3,1,4,7,15,2,1,1,1,Merkezi,38.3872,27.054,3,7,4,4067257
Balcova,Onur,Daire,141,126,4,1,2,8,19,2,1,2,1,Yerden_Isitma,38.4008,27.0548,3,7,4,7435176
Balcova,Balcova Merkez,Daire,86,71,2,1,16,16,25,1,1,0,1,Dogalgaz_Kombi,38.402,27.058,3,7,4,4443566
Balcova,Onur,Daire,45,35,1,0,14,18,12,1,1,1,1,Dogalgaz_Kat,38.3817,27.0427,3,7,4,2220752
Balcova,Termal,Daire,51,45,1,1,13,13,18,1,1,0,1,Dogalgaz_Kombi,38.3805,27.0526,3,7,4,2507461
Balcova,Teleferik,Daire,136,109,3,1,5,20,22,1,1,1,1,Dogalgaz_Kombi,38.3913,27.0575,3,7,4,5355859
Balcova,Onur,Daire,121,104,3,1,2,18,27,1,1,0,0,Yerden_Isitma,38.3961,27.0473,3,7,4,4145324
Balcova,Bahcelerarasi,Daire,152,126,4,1,7,7,13,2,1,2,1,Dogalgaz_Kombi,38.3816,27.0488,3,7,4,7410021
Balcova,Termal,Daire,64,50,1,0,10,15,23,1,1,1,1,Dogalgaz_Kombi,38.3741,27.0395,3,7,4,2347152
Balcova,Bahcelerarasi,Daire,70,59,1,1,5,18,12,1,1,0,0,Dogalgaz_Kombi,38.3786,27.0471,3,7,4,2925623
Balcova,Balcova Merkez,Daire,98,82,3,1,15,16,21,2,1,0,1,Dogalgaz_Kombi,38.393,27.0331,3,7,4,5401667
Balcova,Termal,Daire,154,131,4,1,5,9,30,2,1,2,1,Dogalgaz_Kombi,38.3771,27.0483,3,7,4,6009610
Balcova,Bahcelerarasi,Daire,152,121,5,2,3,20,30,3,1,1,1,Yerden_Isitma,38.3872,27.0519,3,7,4,5875878
Balcova,Bahcelerarasi,Daire,133,112,3,1,3,18,12,2,1,2,1,Dogalgaz_Kombi,38.3836,27.054,3,7,4,5603109
Balcova,Bahcelerarasi,Daire,88,71,2,1,7,14,15,1,1,0,1,Dogalgaz_Kat,38.392,27.0589,3,7,4,3579371
Balcova,Termal,Daire,219,181,6,2,6,9,23,3,1,1,1,Soba,38.3966,27.0362,3,7,4,10757178
Balcova,Balcova Merkez,Daire,142,120,4,1,4,19,18,1,1,2,1,Dogalgaz_Kat,38.3998,27.0577,3,7,4,7371490
Balcova,Balcova Merkez,Daire,212,179,5,2,14,18,29,2,1,0,1,Klima,38.3932,27.0556,3,7,4,10392841
Balcova,Bahcelerarasi,Daire,48,43,1,0,13,19,26,1,1,1,1,Klima,38.3913,27.0405,3,7,4,2417510
Balcova,Termal,Mustakil,286,237,5,2,2,3,22,2,0,1,1,Dogalgaz_Kombi,38.4001,27.0547,3,7,4,15554468
Balcova,Bahcelerarasi,Daire,78,69,2,1,16,16,29,1,1,1,1,Dogalgaz_Kat,38.3775,27.0569,3,7,4,3713567
Balcova,Balcova Merkez,Daire,131,103,3,1,7,7,26,1,1,1,0,Klima,38.3753,27.0429,3,7,4,4634664
Balcova,Onur,Daire,133,108,3,1,5,6,32,1,1,2,1,Merkezi,38.4024,27.0439,3,7,4,4851536
Balcova,Termal,IsYeri,45,39,1,1,2,13,20,1,1,0,1,Soba,38.3768,27.0444,3,7,4,1978803
Balcova,Termal,Daire,90,72,2,1,2,15,26,1,1,0,1,Dogalgaz_Kombi,38.3967,27.0499,3,7,4,3594780
Balcova,Balcova Merkez,Daire,96,84,3,1,1,6,18,1,1,2,1,Merkezi,38.3867,27.0312,3,7,4,4819267
Balcova,Teleferik,Daire,136,114,4,1,4,7,17,1,1,2,1,Dogalgaz_Kombi,38.3987,27.0402,3,7,4,6275028
Balcova,Balcova Merkez,IsYeri,47,40,2,1,1,7,10,1,1,0,0,Dogalgaz_Kat,38.3788,27.0361,3,7,4,2591761
Balcova,Balcova Merkez,Daire,69,63,2,1,1,7,26,1,1,1,1,Dogalgaz_Kat,38.386,27.0505,3,7,4,3441303
Balcova,Teleferik,Daire,117,93,3,1,2,6,21,2,1,2,1,Yerden_Isitma,38.3862,27.0327,3,7,4,5150274
Balcova,Onur,Daire,53,48,1,1,2,19,27,1,1,0,1,Yerden_Isitma,38.3823,27.0404,3,7,4,2586285
Balcova,Balcova Merkez,Daire,77,63,2,1,2,7,14,1,1,2,1,Dogalgaz_Kombi,38.3733,27.0576,3,7,4,4016344
Balcova,Onur,IsYeri,76,65,2,1,0,13,0,1,1,1,1,Dogalgaz_Kombi,38.3937,27.0366,3,7,4,3904834
Balcova,Termal,Daire,101,85,3,1,12,15,13,2,1,1,1,Merkezi,38.3789,27.035,3,7,4,5249808
Menemen,Ulukent,Daire,90,82,2,1,3,5,10,1,1,0,1,Dogalgaz_Kombi,38.6147,27.0609,2,5,2,2308008
Menemen,Ulukent,Daire,111,89,3,1,12,19,19,2,1,0,1,Soba,38.599,27.0742,2,5,2,2128142
Menemen,Kasimlar,Mustakil,167,135,4,1,1,1,16,2,1,2,0,Merkezi,38.6132,27.0841,2,5,2,3749777
Menemen,Ulukent,Daire,49,40,1,0,12,14,13,1,1,2,0,Dogalgaz_Kat,38.6227,27.057,2,5,2,1022146
Menemen,Ulukent,Daire,123,104,4,1,13,19,18,1,1,0,1,Klima,38.6127,27.0835,2,5,2,2716507
Menemen,Kasimlar,Daire,90,75,3,1,10,16,23,1,0,0,1,Merkezi,38.6169,27.0608,2,5,2,1486785
Menemen,Ulukent,Daire,145,115,4,1,3,8,10,2,1,2,1,Dogalgaz_Kombi,38.6207,27.0844,2,5,2,3301510
Menemen,Kasimlar,Daire,146,128,4,1,2,17,15,1,1,1,1,Klima,38.6055,27.0813,2,5,2,2866120
Menemen,Ulukent,Daire,99,89,3,1,15,19,21,1,1,0,1,Dogalgaz_Kombi,38.6237,27.0798,2,5,2,1910807
Menemen,Villakent,Daire,135,106,3,1,7,19,25,1,1,2,1,Dogalgaz_Kombi,38.5956,27.0611,2,5,2,2397019
Menemen,Menemen Merkez,Daire,70,63,2,1,7,7,13,1,1,2,1,Dogalgaz_Kat,38.6243,27.0587,2,5,2,1575953
Menemen,Yeni,Mustakil,135,113,3,1,3,3,12,1,0,2,1,Dogalgaz_Kombi,38.5971,27.0667,2,5,2,2945193
Menemen,Villakent,Daire,118,93,3,1,3,8,21,2,1,0,1,Dogalgaz_Kombi,38.6212,27.0615,2,5,2,1978785
Menemen,Villakent,IsYeri,42,35,2,1,1,8,20,1,1,1,1,Merkezi,38.6142,27.0823,2,5,2,798893
Menemen,Ulukent,Daire,70,57,2,1,11,18,27,1,1,1,1,Merkezi,38.6094,27.0754,2,5,2,1165318
Menemen,Menemen Merkez,Daire,126,113,3,1,8,9,14,2,1,1,1,Soba,38.6053,27.0589,2,5,2,3036544
Menemen,Ulukent,Daire,77,61,2,1,3,4,28,1,1,2,0,Soba,38.5954,27.0633,2,5,2,1321372
Menemen,Ulukent,Villa,308,251,5,2,1,3,1,2,1,0,0,Dogalgaz_Kat,38.6148,27.0593,2,5,2,8129717
Menemen,Villakent,Daire,137,122,3,1,3,18,18,1,1,0,1,Merkezi,38.6121,27.0549,2,5,2,3093405
Menemen,Yeni,Daire,169,146,4,1,14,17,26,1,1,2,1,Dogalgaz_Kat,38.6086,27.0651,2,5,2,3407010
Menemen,Ulukent,Daire,130,112,3,1,3,10,14,1,1,1,1,Dogalgaz_Kombi,38.617,27.0772,2,5,2,2742470
Menemen,Menemen Merkez,Daire,101,81,3,1,9,18,21,1,1,2,1,Dogalgaz_Kombi,38.6014,27.0837,2,5,2,2084798
Menemen,Ulukent,IsYeri,51,41,2,1,3,10,25,1,1,2,1,Klima,38.6165,27.0634,2,5,2,1046024
Menemen,Menemen Merkez,Daire,138,113,3,1,2,6,15,2,1,0,1,Dogalgaz_Kombi,38.5985,27.0571,2,5,2,2846033
Menemen,Menemen Merkez,Daire,66,60,2,1,9,14,27,1,1,2,1,Klima,38.6187,27.0704,2,5,2,1475326
Menemen,Kasimlar,Daire,118,104,3,1,2,15,26,1,0,2,1,Yerden_Isitma,38.6231,27.0809,2,5,2,2217462
Menemen,Kasimlar,Villa,188,148,3,1,1,2,19,2,1,0,0,Merkezi,38.6162,27.0649,2,5,2,4513693
Menemen,Yeni,Daire,107,86,3,1,9,12,17,1,0,2,0,Merkezi,38.6103,27.0587,2,5,2,2099879
Menemen,Ulukent,Daire,78,64,2,1,9,10,25,1,1,2,1,Dogalgaz_Kombi,38.6001,27.0838,2,5,2,1450814
Menemen,Kasimlar,Daire,65,51,1,1,4,19,26,1,1,2,1,Dogalgaz_Kombi,38.5993,27.06,2,5,2,1179109
Menemen,Yeni,Daire,111,91,3,1,2,6,23,1,1,1,1,Yerden_Isitma,38.6198,27.0704,2,5,2,2077657
Menemen,Yeni,Daire,128,110,3,1,9,15,14,2,1,1,1,Merkezi,38.6109,27.0713,2,5,2,2465685
Menemen,Ulukent,Daire,160,124,5,2,3,4,16,2,1,1,0,Yerden_Isitma,38.6102,27.0773,2,5,2,2778180
Menemen,Kasimlar,Daire,100,79,3,1,6,13,21,1,1,0,1,Dogalgaz_Kombi,38.6114,27.0723,2,5,2,1770383
Menemen,Villakent,IsYeri,105,85,3,1,2,5,21,2,1,2,1,Dogalgaz_Kat,38.6239,27.0696,2,5,2,2424470
Menemen,Ulukent,IsYeri,57,47,3,1,0,13,4,2,1,2,1,Dogalgaz_Kombi,38.6125,27.0806,2,5,2,1379661
Menemen,Ulukent,Mustakil,223,187,4,1,1,2,30,2,1,1,0,Dogalgaz_Kombi,38.6029,27.0804,2,5,2,3945528
Menemen,Villakent,Daire,94,76,3,1,15,19,30,2,1,0,1,Klima,38.6148,27.0592,2,5,2,1613503
Menemen,Yeni,IsYeri,108,87,3,1,3,14,9,1,1,2,1,Klima,38.6176,27.0779,2,5,2,2844502
Menemen,Kasimlar,IsYeri,135,123,4,1,1,15,8,1,1,2,1,Dogalgaz_Kombi,38.6028,27.0761,2,5,2,3217669
Menemen,Ulukent,Daire,146,134,4,1,4,20,15,1,1,0,1,Dogalgaz_Kat,38.607,27.0764,2,5,2,2823949
Menemen,Villakent,Daire,184,158,5,1,7,8,19,2,1,0,1,Merkezi,38.5957,27.0785,2,5,2,3234432
Menemen,Yeni,Daire,149,125,4,1,10,19,19,2,1,1,1,Klima,38.6037,27.0771,2,5,2,2784121
