district,neighborhood,property_type,gross_sqm,net_sqm,room_count,living_room_count,floor,total_floors,building_age,bathroom_count,has_balcony,parking_type,has_elevator,heating_type,lat,lon,earthquake_risk_score,transport_score,socioeconomic_level,price
Sincan,Fatih,Daire,136,107,3,1,10,12,19,1,0,0,1,Dogalgaz_Kat,39.9722,32.5904,1,6,2,2785014
Sincan,Temelli,Daire,124,100,3,1,3,5,18,1,0,2,1,Dogalgaz_Kombi,39.9615,32.5701,1,6,2,2439050
Sincan,Temelli,Daire,144,121,4,1,12,13,12,1,1,0,1,Dogalgaz_Kombi,39.9565,32.5936,1,6,2,3596358
Sincan,Yenikent,Daire,116,101,3,1,14,20,19,1,1,1,1,Dogalgaz_Kat,39.9555,32.5798,1,6,2,3092062
Sincan,Fatih,Daire,126,108,3,1,4,10,17,1,1,0,0,Yerden_Isitma,39.9722,32.5746,1,6,2,2575333
Sincan,Sincan Merkez,Villa,223,201,3,1,1,3,14,2,1,0,0,Dogalgaz_Kat,39.972,32.5906,1,6,2,7323327
Sincan,Plevne,Daire,108,97,3,1,13,15,14,2,1,1,1,Merkezi,39.9787,32.574,1,6,2,2854977
Sincan,Temelli,Daire,49,43,1,0,17,19,25,1,1,0,1,Merkezi,39.9706,32.5755,1,6,2,1142900
Sincan,Sincan Merkez,Daire,137,117,3,1,4,12,19,1,1,0,1,Merkezi,39.9771,32.5686,1,6,2,3638374
Sincan,Plevne,Daire,98,87,2,1,3,20,15,1,1,2,1,Dogalgaz_Kombi,39.9566,32.5834,1,6,2,2505320
Sincan,Plevne,Daire,69,54,1,1,3,5,29,1,1,1,1,Dogalgaz_Kombi,39.9792,32.587,1,6,2,1426763
Sincan,Fatih,Daire,49,38,1,0,7,19,22,1,0,0,1,Dogalgaz_Kombi,39.9809,32.5741,1,6,2,1036748
Sincan,Plevne,Mustakil,192,171,4,1,2,3,11,2,1,0,1,Dogalgaz_Kombi,39.9714,32.5686,1,6,2,5158864
Sincan,Fatih,Daire,79,64,2,1,2,5,16,1,0,0,1,Dogalgaz_Kat,39.9834,32.5706,1,6,2,1482941
Sincan,Fatih,Daire,87,77,2,1,6,11,14,1,1,0,1,Dogalgaz_Kombi,39.9609,32.5713,1,6,2,2105312
Sincan,Plevne,Daire,86,73,2,1,3,6,16,1,0,1,1,Dogalgaz_Kombi,39.9841,32.5909,1,6,2,1978745
Sincan,Fatih,Daire,129,103,3,1,9,15,13,1,1,0,1,Dogalgaz_Kombi,39.9818,32.5936,1,6,2,3150110
Sincan,Sincan Merkez,Daire,88,79,2,1,3,7,11,1,1,2,1,Dogalgaz_Kat,39.9786,32.5812,1,6,2,2407159
Sincan,Fatih,IsYeri,118,101,4,1,1,9,23,2,1,0,0,Merkezi,39.9756,32.5729,1,6,2,2690460
Sincan,Fatih,Daire,61,49,1,1,1,11,19,1,1,2,1,Merkezi,39.9547,32.5691,1,6,2,1389998
Sincan,Yenikent,Villa,144,112,3,1,3,3,15,1,1,1,0,Dogalgaz_Kat,39.9684,32.5839,1,6,2,4951116
Sincan,Temelli,Daire,100,86,3,1,10,12,23,1,1,2,0,Merkezi,39.969,32.5797,1,6,2,2087412
Sincan,Yenikent,Daire,135,121,4,1,17,18,22,2,1,1,1,Yerden_Isitma,39.9744,32.5772,1,6,2,3639628
Sincan,Temelli,Daire,77,66,2,1,13,14,27,1,1,2,1,Merkezi,39.9725,32.59,1,6,2,1951862
Sincan,Plevne,Daire,121,96,3,1,7,8,23,1,0,1,1,Dogalgaz_Kombi,39.966,32.5887,1,6,2,2206953
Sincan,Fatih,Daire,62,49,1,0,1,8,14,1,1,0,1,Merkezi,39.9686,32.5935,1,6,2,1311994
Sincan,Temelli,Daire,82,69,2,1,3,16,22,1,1,2,1,Dogalgaz_Kat,39.9569,32.5719,1,6,2,1866073
Sincan,Yenikent,Daire,68,61,1,0,2,6,14,1,1,0,1,Dogalgaz_Kombi,39.9755,32.5794,1,6,2,1879409
Sincan,Temelli,Daire,50,40,1,1,1,8,18,1,1,1,1,Merkezi,39.9705,32.569,1,6,2,1129369
Sincan,Sincan Merkez,Mustakil,185,170,5,1,1,2,12,3,1,2,0,Dogalgaz_Kombi,39.9612,32.5974,1,6,2,5146666
Sincan,Yenikent,Daire,107,84,3,1,10,11,16,2,0,2,1,Merkezi,39.9674,32.5704,1,6,2,2367201
Sincan,Fatih,Daire,178,140,4,1,10,11,25,1,1,0,1,Dogalgaz_Kombi,39.9717,32.5892,1,6,2,4346069
Sincan,Plevne,Villa,303,243,4,1,1,2,7,2,1,1,0,Dogalgaz_Kombi,39.982,32.57,1,6,2,8619830
Sincan,Sincan Merkez,Daire,66,60,1,1,2,9,27,1,1,2,1,Yerden_Isitma,39.9666,32.5731,1,6,2,1449114
Sincan,Yenikent,Villa,277,237,4,1,2,2,4,2,1,2,0,Dogalgaz_Kombi,39.9752,32.5937,1,6,2,10132932
Sincan,Fatih,Daire,96,83,3,1,1,5,16,1,0,2,1,Dogalgaz_Kombi,39.9585,32.5739,1,6,2,2343375
Sincan,Fatih,Daire,127,107,4,1,2,7,11,2,1,2,1,Yerden_Isitma,39.9772,32.5918,1,6,2,2889735
Sincan,Temelli,Mustakil,117,96,3,1,1,1,29,1,0,0,0,Dogalgaz_Kat,39.9735,32.5942,1,6,2,2750006
Sincan,Sincan Merkez,IsYeri,73,64,3,1,3,12,17,1,1,2,1,Yerden_Isitma,39.9691,32.5897,1,6,2,1833093
Sincan,Temelli,Daire,117,99,3,1,3,7,12,1,1,0,1,Dogalgaz_Kat,39.9657,32.5795,1,6,2,3044604
Sincan,Temelli,Daire,117,94,3,1,8,14,18,1,1,0,1,Merkezi,39.9586,32.5691,1,6,2,2816372
Sincan,Temelli,Daire,53,47,1,1,2,4,20,1,1,0,0,Soba,39.9609,32.5907,1,6,2,1095967
Altindag,Dogan,Daire,46,37,1,1,5,15,42,1,1,2,1,Yerden_Isitma,39.9556,32.8916,1,8,2,819423
Altindag,Ulus,Daire,99,83,3,1,11,14,26,2,1,0,1,Dogalgaz_Kombi,39.948,32.8672,1,8,2,2673423
Altindag,Bentderesi,Daire,91,71,3,1,16,19,35,2,1,2,1,Klima,39.9562,32.888,1,8,2,2364576
Altindag,Hamamonu,Villa,234,193,3,1,1,3,2,1,1,1,1,Dogalgaz_Kat,39.9745,32.8774,1,8,2,9815437
Altindag,Bentderesi,Daire,119,94,3,1,17,18,35,2,1,1,1,Dogalgaz_Kombi,39.9745,32.8659,1,8,2,2881782
Altindag,Dogan,Daire,60,49,1,0,6,15,41,1,1,1,1,Dogalgaz_Kombi,39.9484,32.8634,1,8,2,1079062
Altindag,Dogan,Mustakil,227,202,4,1,1,1,5,1,1,1,0,Merkezi,39.9703,32.884,1,8,2,6613229
Altindag,Ulus,Daire,48,43,1,1,2,7,42,1,1,0,1,Dogalgaz_Kat,39.9526,32.8921,1,8,2,1028976
Altindag,Dogan,Villa,287,245,4,1,1,2,34,2,1,2,0,Dogalgaz_Kombi,39.9663,32.8646,1,8,2,7930987
Altindag,Hamamonu,Daire,122,101,3,1,3,13,41,2,1,2,1,Dogalgaz_Kombi,39.9525,32.8877,1,8,2,2501672
Altindag,Hamamonu,Daire,151,133,4,1,1,13,40,1,1,1,0,Soba,39.9684,32.8785,1,8,2,2540376
Altindag,Bentderesi,Mustakil,164,149,3,1,2,3,42,1,0,2,1,Soba,39.9562,32.8782,1,8,2,4569108
Altindag,Dogan,Daire,98,85,3,1,5,7,36,1,1,0,1,Dogalgaz_Kombi,39.9512,32.868,1,8,2,1831666
Altindag,Hamamonu,Daire,126,104,3,1,12,13,37,1,0,0,1,Dogalgaz_Kat,39.9599,32.8829,1,8,2,2339276
Altindag,Dogan,Daire,122,106,4,1,2,12,43,2,1,2,1,Merkezi,39.9513,32.886,1,8,2,2740443
Altindag,Ulus,Daire,137,120,3,1,4,4,35,2,1,2,1,Dogalgaz_Kombi,39.9548,32.8838,1,8,2,2869738
Altindag,Bentderesi,Mustakil,289,245,5,2,2,3,17,3,1,2,1,Merkezi,39.9654,32.8831,1,8,2,9922478
Altindag,Karacaoren,Villa,251,217,3,1,1,2,21,2,1,2,0,Merkezi,39.9625,32.885,1,8,2,9381204
Altindag,Dogan,Villa,139,116,3,1,2,3,7,2,1,2,1,Klima,39.9702,32.8933,1,8,2,4930924
Altindag,Dogan,Daire,51,42,1,1,13,20,32,1,1,2,0,Dogalgaz_Kombi,39.9711,32.884,1,8,2,1352163
Altindag,Hamamonu,Mustakil,179,152,3,1,1,1,6,1,1,0,0,Dogalgaz_Kat,39.9484,32.8752,1,8,2,5409473
Altindag,Bentderesi,Daire,164,135,4,1,7,10,32,1,0,2,1,Dogalgaz_Kombi,39.9607,32.8745,1,8,2,3195793
Altindag,Karacaoren,Daire,100,85,2,1,10,15,29,1,1,0,1,Dogalgaz_Kat,39.9538,32.8765,1,8,2,2741867
Altindag,Bentderesi,Daire,82,71,2,1,4,5,39,1,1,2,0,Klima,39.9547,32.8734,1,8,2,1845503
Altindag,Ulus,Daire,92,80,2,1,16,16,36,1,1,0,0,Dogalgaz_Kat,39.9688,32.8805,1,8,2,2348087
Altindag,Dogan,Mustakil,253,212,5,2,2,2,41,3,1,0,0,Merkezi,39.9637,32.8897,1,8,2,6415884
Altindag,Ulus,Daire,113,92,3,1,4,5,43,1,1,0,1,Yerden_Isitma,39.9612,32.8752,1,8,2,2144260
Altindag,Karacaoren,Daire,181,152,5,1,13,14,36,3,1,2,1,Yerden_Isitma,39.9537,32.8646,1,8,2,4740332
Altindag,Karacaoren,Daire,94,74,2,1,7,10,34,1,0,1,1,Merkezi,39.9668,32.8843,1,8,2,1810966
Altindag,Hamamonu,Mustakil,184,143,3,1,1,3,25,1,1,0,0,Dogalgaz_Kombi,39.9619,32.8896,1,8,2,4223554
Altindag,Hamamonu,Daire,119,107,3,1,12,15,42,2,1,2,1,Dogalgaz_Kombi,39.9509,32.8798,1,8,2,2820735
Altindag,Bentderesi,Daire,92,77,2,1,3,4,36,1,1,2,1,Dogalgaz_Kombi,39.9736,32.8834,1,8,2,2036741
Altindag,Bentderesi,Daire,70,60,2,1,12,12,40,1,1,2,1,Dogalgaz_Kombi,39.9734,32.892,1,8,2,1730386
Altindag,Karacaoren,Daire,58,52,1,1,8,13,40,1,1,2,1,Dogalgaz_Kombi,39.9708,32.8704,1,8,2,1487128
Altindag,Hamamonu,Daire,103,92,3,1,11,16,37,1,1,2,1,Dogalgaz_Kombi,39.9519,32.8855,1,8,2,2413449
Altindag,Bentderesi,Villa,186,170,3,1,2,2,4,1,1,1,0,Dogalgaz_Kat,39.9546,32.8881,1,8,2,7155310
Altindag,Karacaoren,Daire,101,85,3,1,5,8,36,1,1,2,1,Merkezi,39.9666,32.8886,1,8,2,2407621
Altindag,Hamamonu,Daire,210,177,5,2,5,7,27,3,1,1,1,Dogalgaz_Kombi,39.9465,32.8896,1,8,2,4864225
Altindag,Karacaoren,Villa,306,255,4,1,2,2,23,2,1,2,0,Dogalgaz_Kombi,39.9638,32.8714,1,8,2,8889498
Altindag,Dogan,Daire,95,86,2,1,1,6,42,1,1,0,1,Dogalgaz_Kombi,39.967,32.8689,1,8,2,2065759
Altindag,Ulus,Daire,78,67,2,1,7,8,29,1,1,0,1,Merkezi,39.9584,32.8681,1,8,2,1820638
Altindag,Hamamonu,Daire,133,103,3,1,1,14,41,1,1,1,0,Dogalgaz_Kombi,39.9642,32.8793,1,8,2,2463143
Altindag,Ulus,Daire,67,58,2,1,10,13,39,1,1,1,1,Merkezi,39.9663,32.8642,1,8,2,1456428
Altindag,Bentderesi,IsYeri,36,32,1,1,0,14,30,1,1,2,1,Dogalgaz_Kat,39.9527,32.8913,1,8,2,921373
Altindag,Dogan,Daire,97,82,3,1,4,4,45,1,1,1,1,Dogalgaz_Kombi,39.9662,32.8744,1,8,2,1784050
Altindag,Bentderesi,Daire,136,107,3,1,12,18,38,1,1,0,1,Dogalgaz_Kombi,39.9687,32.8665,1,8,2,2796822
Altindag,Karacaoren,Daire,131,120,4,1,5,13,29,2,1,1,1,Dogalgaz_Kat,39.9621,32.866,1,8,2,2931323
Altindag,Ulus,Daire,91,80,2,1,5,16,42,1,1,0,0,Dogalgaz_Kombi,39.9562,32.8738,1,8,2,2044173
Altindag,Karacaoren,Daire,97,87,3,1,4,14,43,2,1,1,1,Dogalgaz_Kombi,39.9677,32.8803,1,8,2,1839446
Altindag,Hamamonu,Daire,95,85,2,1,19,19,37,1,1,2,1,Merkezi,39.9708,32.8889,1,8,2,2136544
Altindag,Bentderesi,Daire,59,52,1,1,4,5,44,1,0,1,1,Dogalgaz_Kat,39.9581,32.8663,1,8,2,1032647
Altindag,Karacaoren,Daire,94,81,2,1,6,6,29,1,1,1,1,Klima,39.9589,32.8746,1,8,2,1976174
Altindag,Hamamonu,Daire,126,115,3,1,4,8,39,1,1,0,1,Dogalgaz_Kombi,39.9728,32.8669,1,8,2,2671180
Altindag,Ulus,Daire,123,106,3,1,14,14,32,1,1,2,1,Merkezi,39.9736,32.8798,1,8,2,2866370
Altindag,Hamamonu,Daire,68,55,1,0,3,6,45,1,1,0,1,Dogalgaz_Kombi,39.973,32.8707,1,8,2,1359633
Altindag,Karacaoren,Daire,168,131,4,1,6,6,41,1,0,2,1,Soba,39.9703,32.8837,1,8,2,3405018
Altindag,Dogan,Daire,50,42,1,1,5,7,28,1,0,2,1,Merkezi,39.9623,32.8927,1,8,2,1261783
Altindag,Ulus,Daire,124,105,4,1,3,17,40,1,1,2,1,Dogalgaz_Kombi,39.9664,32.8808,1,8,2,2624748
Altindag,Hamamonu,Mustakil,157,143,4,1,1,3,14,2,1,0,1,Soba,39.9484,32.8903,1,8,2,5085902
Altindag,Dogan,Daire,78,64,2,1,2,13,45,1,1,0,1,Yerden_Isitma,39.9532,32.8698,1,8,2,1323772
Altindag,Hamamonu,Daire,119,107,3,1,13,15,38,1,1,2,1,Dogalgaz_Kombi,39.9536,32.8873,1,8,2,2834387
Altindag,Hamamonu,Daire,97,79,3,1,1,4,27,1,1,1,1,Dogalgaz_Kombi,39.9518,32.8661,1,8,2,2242607
Altindag,Dogan,Daire,50,44,1,1,3,15,27,1,1,0,1,Dogalgaz_Kat,39.9662,32.8783,1,8,2,1308191
Altindag,Dogan,Daire,104,84,3,1,10,11,29,2,1,0,1,Dogalgaz_Kombi,39.9579,32.8667,1,8,2,2090314
Altindag,Karacaoren,Daire,57,49,1,1,14,19,33,1,1,1,1,Dogalgaz_Kombi,39.9677,32.8673,1,8,2,1248404
Altindag,Dogan,IsYeri,32,25,1,1,0,11,31,1,1,2,1,Dogalgaz_Kat,39.9463,32.8802,1,8,2,820452
Altindag,Ulus,Daire,70,61,1,1,3,10,38,1,1,2,1,Dogalgaz_Kat,39.9554,32.8842,1,8,2,1372232
Altindag,Ulus,Daire,91,74,3,1,4,4,44,1,1,1,1,Merkezi,39.952,32.8724,1,8,2,1665708
Altindag,Dogan,Daire,172,141,5,2,4,15,39,3,1,1,1,Dogalgaz_Kombi,39.9486,32.8653,1,8,2,2930588
Altindag,Karacaoren,Daire,86,74,2,1,6,7,35,1,1,1,1,Dogalgaz_Kombi,39.9489,32.8873,1,8,2,1693323
Altindag,Dogan,IsYeri,101,79,3,1,0,3,7,2,1,0,0,Dogalgaz_Kat,39.9646,32.8818,1,8,2,2653252
Altindag,Bentderesi,Daire,58,50,1,0,4,12,36,1,1,1,1,Dogalgaz_Kat,39.9484,32.8862,1,8,2,1239909
Altindag,Karacaoren,Daire,113,98,3,1,5,9,27,1,1,1,1,Merkezi,39.9674,32.8773,1,8,2,2293125
Altindag,Bentderesi,Daire,116,103,3,1,2,8,37,2,1,1,1,Dogalgaz_Kombi,39.9653,32.8741,1,8,2,2146668
Altindag,Bentderesi,Daire,115,98,3,1,6,10,25,1,1,0,1,Soba,39.9503,32.8849,1,8,2,2895605
Altindag,Bentderesi,Daire,54,44,1,1,2,8,35,1,1,1,1,Dogalgaz_Kombi,39.966,32.8875,1,8,2,1201362
Altindag,Karacaoren,Daire,177,150,4,1,4,7,36,1,1,2,1,Dogalgaz_Kat,39.9725,32.8671,1,8,2,3740759
Altindag,Bentderesi,Daire,123,104,3,1,14,19,40,1,0,1,0,Dogalgaz_Kombi,39.9744,32.8656,1,8,2,2260686
Altindag,Dogan,Daire,128,111,3,1,3,9,28,1,1,1,0,Dogalgaz_Kombi,39.9486,32.8719,1,8,2,2923623
Altindag,Dogan,Daire,110,96,3,1,2,14,45,2,1,2,1,Dogalgaz_Kat,39.967,32.8721,1,8,2,2143292
Altindag,Karacaoren,Daire,45,35,1,1,8,18,27,1,1,1,1,Dogalgaz_Kombi,39.9526,32.8863,1,8,2,955842
Altindag,Karacaoren,Villa,240,207,5,2,2,2,24,3,1,1,0,Dogalgaz_Kat,39.9564,32.8696,1,8,2,6996842
Altindag,Bentderesi,Daire,215,191,5,2,1,8,34,3,1,2,1,Dogalgaz_Kombi,39.955,32.8923,1,8,2,4684147
Altindag,Karacaoren,Daire,93,79,3,1,10,12,32,2,1,2,1,Dogalgaz_Kombi,39.974,32.8911,1,8,2,2420081
Altindag,Bentderesi,Daire,196,158,5,2,5,10,41,2,1,1,1,Soba,39.9479,32.882,1,8,2,3340000
Altindag,Karacaoren,Daire,207,170,6,2,1,8,26,3,1,2,1,Dogalgaz_Kombi,39.9523,32.8906,1,8,2,5272757
Altindag,Ulus,Daire,122,101,3,1,17,17,39,2,1,2,1,Dogalgaz_Kombi,39.9586,32.8899,1,8,2,2486871
Altindag,Karacaoren,IsYeri,43,36,2,1,1,13,7,1,1,0,1,Klima,39.9629,32.8853,1,8,2,1092291
Altindag,Dogan,Daire,95,82,3,1,7,12,39,2,1,2,1,Merkezi,39.964,32.8722,1,8,2,1832922
Altindag,Dogan,Daire,165,141,4,1,2,7,34,2,1,1,1,Dogalgaz_Kombi,39.9693,32.8874,1,8,2,2999394
Altindag,Hamamonu,Daire,118,94,3,1,3,7,34,2,1,2,1,Merkezi,39.958,32.8889,1,8,2,2444232
Altindag,Karacaoren,Daire,131,117,3,1,9,13,28,2,1,2,1,Merkezi,39.9559,32.893,1,8,2,3181549
Altindag,Ulus,Mustakil,208,189,5,2,1,3,26,2,0,2,0,Dogalgaz_Kombi,39.9724,32.8803,1,8,2,5728982
Pursaklar,Fatih,IsYeri,110,100,5,2,0,8,12,2,1,2,1,Yerden_Isitma,40.0448,32.9063,1,5,3,3691100
Pursaklar,Pursaklar Merkez,Daire,114,102,3,1,2,4,10,1,1,1,1,Soba,40.0443,32.9036,1,5,3,3940370
Pursaklar,Altinkoy,Villa,243,213,3,1,1,2,4,2,0,0,0,Dogalgaz_Kombi,40.026,32.8943,1,5,3,9225862
Pursaklar,Karacaoren,Villa,227,208,3,1,2,3,10,1,1,0,1,Dogalgaz_Kat,40.0287,32.9065,1,5,3,10099833
Pursaklar,Saray,Daire,52,43,1,1,8,18,17,1,1,0,1,Merkezi,40.024,32.8933,1,5,3,1584544
Pursaklar,Pursaklar Merkez,Daire,98,82,2,1,3,9,20,1,1,2,1,Dogalgaz_Kat,40.0354,32.8974,1,5,3,2965928
Pursaklar,Pursaklar Merkez,Daire,76,65,2,1,2,7,12,1,1,2,1,Soba,40.03,32.8956,1,5,3,2226857
Pursaklar,Pursaklar Merkez,Mustakil,198,173,5,1,2,3,17,3,1,0,0,Dogalgaz_Kombi,40.0248,32.9078,1,5,3,6055798
Pursaklar,Pursaklar Merkez,Villa,279,247,5,2,1,2,4,3,1,1,0,Dogalgaz_Kombi,40.0288,32.8993,1,5,3,12145085
Pursaklar,Fatih,Daire,193,173,5,2,3,13,12,2,1,1,1,Dogalgaz_Kat,40.0322,32.89,1,5,3,6051294
Pursaklar,Karacaoren,Daire,120,99,3,1,8,13,12,2,1,0,1,Dogalgaz_Kombi,40.0255,32.8912,1,5,3,3721695
Pursaklar,Karacaoren,Daire,124,99,3,1,3,19,8,2,1,1,1,Merkezi,40.026,32.9118,1,5,3,3514366
Pursaklar,Saray,IsYeri,72,60,3,1,1,8,15,2,0,1,1,Dogalgaz_Kombi,40.0355,32.8859,1,5,3,2040422
Pursaklar,Fatih,Daire,136,121,4,1,1,9,10,2,1,2,1,Dogalgaz_Kombi,40.0366,32.9124,1,5,3,4731811
Pursaklar,Saray,Villa,217,171,3,1,2,3,2,2,1,0,0,Soba,40.0269,32.9056,1,5,3,7608755
Pursaklar,Pursaklar Merkez,Daire,167,144,4,1,3,5,9,1,1,1,1,Dogalgaz_Kombi,40.0353,32.9101,1,5,3,4416992
Pursaklar,Saray,Daire,92,82,2,1,13,13,9,1,1,1,1,Dogalgaz_Kombi,40.0441,32.9047,1,5,3,3575869
Pursaklar,Fatih,Daire,65,59,1,1,2,13,6,1,1,0,1,Merkezi,40.0315,32.9006,1,5,3,2215539
Pursaklar,Pursaklar Merkez,Daire,181,163,5,1,2,4,17,2,1,0,1,Dogalgaz_Kombi,40.0317,32.9068,1,5,3,5679357
Pursaklar,Fatih,Daire,176,153,4,1,11,11,13,1,1,1,1,Soba,40.0464,32.903,1,5,3,5282822
Pursaklar,Altinkoy,Daire,98,77,2,1,7,18,11,1,1,0,1,Yerden_Isitma,40.0307,32.891,1,5,3,2846979
Pursaklar,Fatih,Daire,109,95,3,1,1,15,0,2,1,0,1,Merkezi,40.0455,32.8848,1,5,3,3305658
Pursaklar,Saray,Daire,60,49,1,1,8,19,15,1,1,0,1,Dogalgaz_Kombi,40.042,32.9086,1,5,3,1586575
Pursaklar,Karacaoren,Daire,82,69,2,1,1,8,9,1,1,2,1,Soba,40.0397,32.8869,1,5,3,2299729
Pursaklar,Fatih,Daire,121,96,3,1,6,6,6,1,1,2,1,Dogalgaz_Kat,40.0305,32.8981,1,5,3,3444382
Pursaklar,Fatih,Daire,78,68,2,1,3,9,8,1,1,2,1,Soba,40.0263,32.9021,1,5,3,2795709
Pursaklar,Fatih,Daire,91,75,3,1,1,13,14,2,1,2,1,Dogalgaz_Kombi,40.0449,32.905,1,5,3,2549414
Pursaklar,Pursaklar Merkez,Daire,61,51,1,0,11,14,17,1,1,1,1,Dogalgaz_Kombi,40.044,32.909,1,5,3,1627442
Pursaklar,Saray,Daire,96,84,3,1,9,11,18,2,1,1,1,Dogalgaz_Kat,40.0461,32.9124,1,5,3,3111774
Pursaklar,Karacaoren,Daire,157,134,4,1,12,17,10,1,0,0,1,Dogalgaz_Kombi,40.0325,32.9125,1,5,3,4473836
Pursaklar,Karacaoren,Daire,171,149,4,1,12,19,12,1,1,2,1,Dogalgaz_Kat,40.0425,32.8995,1,5,3,6055662
Pursaklar,Altinkoy,Daire,62,50,1,1,5,12,17,1,1,0,1,Soba,40.0414,32.892,1,5,3,1751954
Pursaklar,Karacaoren,Daire,69,62,2,1,2,18,0,1,1,1,1,Dogalgaz_Kombi,40.0373,32.8967,1,5,3,2630585
Pursaklar,Altinkoy,Daire,109,92,3,1,8,10,2,1,1,0,1,Merkezi,40.0223,32.8908,1,5,3,3268756
Pursaklar,Karacaoren,Daire,134,113,3,1,10,14,7,2,1,0,1,Klima,40.0245,32.888,1,5,3,3865666
Pursaklar,Fatih,Daire,223,189,6,2,4,6,16,3,1,2,1,Dogalgaz_Kombi,40.041,32.9028,1,5,3,5712379
Pursaklar,Altinkoy,Daire,81,69,2,1,6,6,8,1,1,1,1,Merkezi,40.0271,32.908,1,5,3,2297022
Pursaklar,Karacaoren,Daire,78,62,2,1,2,4,9,1,1,2,1,Dogalgaz_Kat,40.0248,32.9035,1,5,3,1932500
Pursaklar,Karacaoren,Mustakil,214,174,5,2,2,3,8,3,1,1,0,Dogalgaz_Kat,40.0458,32.8903,1,5,3,7203833
Pursaklar,Karacaoren,Daire,98,81,2,1,5,9,12,1,1,0,0,Dogalgaz_Kombi,40.0428,32.8931,1,5,3,2983097
Pursaklar,Fatih,Daire,115,104,3,1,6,7,18,2,1,1,1,Dogalgaz_Kat,40.0259,32.8878,1,5,3,3790902
Pursaklar,Saray,Daire,94,80,2,1,2,16,13,1,1,2,1,Klima,40.0395,32.8981,1,5,3,2886622
Pursaklar,Fatih,Daire,136,107,4,1,1,4,2,2,1,1,1,Merkezi,40.0243,32.91,1,5,3,3499717
Pursaklar,Fatih,Daire,98,78,3,1,3,16,6,1,1,1,1,Yerden_Isitma,40.0417,32.9007,1,5,3,2775656
Pursaklar,Saray,Daire,93,81,3,1,8,20,8,2,1,2,1,Dogalgaz_Kombi,40.0214,32.9125,1,5,3,2998457
Pursaklar,Pursaklar Merkez,Daire,46,41,1,1,2,20,9,1,0,0,1,Dogalgaz_Kombi,40.0427,32.9024,1,5,3,1413504
Pursaklar,Saray,Daire,65,51,1,1,15,19,19,1,1,0,0,Dogalgaz_Kombi,40.048,32.9126,1,5,3,1584835
Pursaklar,Karacaoren,Daire,182,156,5,1,8,12,8,3,1,2,1,Dogalgaz_Kombi,40.0248,32.9079,1,5,3,6506458
Pursaklar,Pursaklar Merkez,Daire,86,71,2,1,7,18,14,1,0,2,1,Yerden_Isitma,40.0254,32.8932,1,5,3,2847620
Pursaklar,Karacaoren,Daire,153,119,5,1,1,5,4,2,1,0,1,Dogalgaz_Kombi,40.048,32.8831,1,5,3,4007768
Pursaklar,Saray,Daire,103,91,3,1,5,7,11,2,1,0,1,Soba,40.0275,32.895,1,5,3,3623651
Pursaklar,Karacaoren,Daire,58,46,1,0,1,20,19,1,0,2,1,Merkezi,40.0205,32.8907,1,5,3,1600512
Pursaklar,Pursaklar Merkez,Daire,87,75,2,1,8,8,2,1,1,2,1,Merkezi,40.0211,32.9034,1,5,3,2882916
Pursaklar,Fatih,Villa,197,165,4,1,2,3,2,2,0,1,1,Merkezi,40.0316,32.8992,1,5,3,8144549
Pursaklar,Altinkoy,Daire,186,167,5,2,12,17,18,2,1,1,1,Dogalgaz_Kombi,40.0239,32.9076,1,5,3,5856196
Pursaklar,Fatih,Daire,50,45,1,1,4,15,8,1,1,2,1,Merkezi,40.0226,32.9026,1,5,3,1638014
Pursaklar,Fatih,Mustakil,167,149,3,1,2,2,20,1,1,0,0,Merkezi,40.0306,32.9063,1,5,3,5535535
Pursaklar,Altinkoy,Daire,93,80,2,1,16,18,15,1,1,2,1,Dogalgaz_Kat,40.0423,32.9007,1,5,3,2843452
Pursaklar,Saray,Daire,58,46,1,1,11,16,12,1,1,1,1,Yerden_Isitma,40.0203,32.9114,1,5,3,1897999
Pursaklar,Karacaoren,Daire,109,91,3,1,8,10,3,2,1,0,1,Soba,40.0303,32.8936,1,5,3,3777611
Pursaklar,Saray,Mustakil,256,231,5,1,1,2,20,3,0,2,0,Dogalgaz_Kombi,40.0188,32.8994,1,5,3,8323979
Pursaklar,Fatih,Villa,305,255,5,2,3,3,2,2,1,2,1,Dogalgaz_Kombi,40.0345,32.9106,1,5,3,14401646
Pursaklar,Pursaklar Merkez,Daire,214,188,5,1,3,6,20,3,0,0,1,Dogalgaz_Kombi,40.0441,32.9097,1,5,3,6599915
Pursaklar,Saray,Daire,88,74,2,1,9,10,8,1,1,2,1,Dogalgaz_Kombi,40.0226,32.9042,1,5,3,3197795
Pursaklar,Fatih,Daire,98,88,3,1,12,12,3,2,1,0,1,Merkezi,40.0373,32.8984,1,5,3,3391161
Pursaklar,Fatih,Villa,207,165,3,1,3,3,3,2,1,2,0,Dogalgaz_Kat,40.0462,32.908,1,5,3,9831400
Pursaklar,Karacaoren,IsYeri,119,98,4,1,1,9,1,1,0,1,1,Klima,40.0454,32.9024,1,5,3,4186386
Pursaklar,Saray,Daire,136,121,3,1,12,12,4,1,1,1,0,Dogalgaz_Kombi,40.0445,32.9087,1,5,3,4894257
Pursaklar,Saray,Daire,174,148,4,1,4,10,19,1,1,1,1,Dogalgaz_Kat,40.0226,32.9085,1,5,3,5064801
